page,eng,twi
182,ruinous,odaṅnó
182,rule,di..so
182,rule,panyiṅ
182,rule,hene
182,rule,sensaṅ
182,rule,mmăra
182,rule,amamuisem
182,rule,okwaṅso
182,rule,nfwęso
182,rule,sodi
182,rule,hénni
182,rule,mmăradahọ
182,rule,senea wotā ye no...
182,ruler,sodifo
182,ruler,owura
182,ruler,opanyiṅ
182,ruler,sensaṅdua
182,ruler,susudua
183,rum,mmɔrɔsã
183,rum,"nsã (mereken, gyin, kumbraká)"
183,rum,mpáhyewa
183,ruminant,nea opu ẅesa
183,ruminant,"ani-mal, puẅesafo"
183,ruminant,"fig. meditate nea oda dẅene, osusu ne tirim"
183,ruminate,pu ẅesa
183,ruminate,"fig. meditate dadẅeṅ, susu (ne) tirim"
183,rumour,ṅkã
183,rumour,ateṅkã
183,rumour,nsise
183,rumour,asesem
183,rumour,atesem
183,rumour,akwaṅmusem
183,rump,pã
183,rump,mpã
183,rump,pãm
183,rump,sisi
183,rump,akyi
183,rump,torso akonsiṅ
183,run,de mmirika
183,run,tu (tutu) mmirika
183,run,"after, ti(u), di..akyi"
183,run,"aground (of vessels), (hyeṅ) kotim"
183,run,"bo, gu asu"
183,run,"to or move in a circle, bo or twa aṅworamaṅ"
183,run,phr. wotã yeṅ de yeṅ bo aṅw.
183,run,"off, gũaṅ, të(u)"
183,run,"out, ẅie (mmirikatu)"
183,run,"fig. fẅere, see"
183,run,"over, bu..so"
183,run,"through, fẅiro"
183,runner,obirikatufo
183,runner,nea odi apoṅkonaṅ ase
183,rupture,mpãpae
183,rupture,abu
183,rush,tõ gu (so)
183,rush,bo ko (daṅ mu)
183,rush,bo (hyia)
183,rush,bo kirididi
183,rust,ṅkãnare
183,rust,do ṅkãnare
183,rust,gye (or ye) ṅk
183,rustle,brb. ba wà
183,rustle,ẅim kasá
183,Sabre,ṅkránté
183,Sabre,afõa
183,Sabre,afãná
183,sack,kotoku
183,sack,atẅẽã
183,sack,bó
183,sack,"cloth, atẅẽãtam"
183,sack,aẅeree
183,sacrament,brb. a ehõ të(u)
183,sacrament,dekroṅkroṅ
183,sacrament,adõmmãnãde (asubɔ nè Awurade adidi)
183,sacred,nea ehõ tëu
183,sacred,eye kroṅkroṅ
183,sacred,"history, Israel or nyamemaṅ abasem"
183,sacrifice,bo afore
183,sacrifice,betray yi..mã
183,sacrifice,afore
183,sacrifice,bo
183,sad,"to be-, ẅere aho"
183,sad,mũna
183,sad,di ṅkommo
183,sad,ye mmobomobo
183,sad,ani ye..totòtotò
183,sad,ye sipiripī
183,sadness,aẅereho
183,sadness,yamgya
183,sadness,ṅkommodi
183,sadness,mmobomoboye
183,saddle,opoṅkogua
183,saddle,ate
183,safe,dẅòdẅõ
183,safe,soṅṅ
183,safe,pintiṅṅ
183,safe,"and sound, tótōrotō"
183,safe,phr. wako sa de nehõ aba t.
183,safe,"to be-, nyã ṅkwã"
183,sage,onimdefo
183,sage,onyansãfo
183,sail,aběránnã
183,sailing,nsuanifa
183,sailor,okwãmfó
183,sailor,opofoni
183,sailor,hyeṅmuni
183,sailor,kŭrûni
183,saint,ghõtefo
183,saint,kroṅkroṅni
183,saint,nea ne hõ të(u)
183,"sake, for the-of",nti
183,"sake, for the-of",As.tira
183,Salagha,"pr. n. of town, Sàraha"
183,salary,akatua
183,salary,asránne
183,salary,afrihyiade
183,sale,otɔṅ
183,sale,agŭadefi
183,sale,"wares for-, adetoṅne"
183,sally,pue fi
183,sally,bo yiridi
183,sally,tõ hye or gu..so
184,saloon,asakɛse
184,saloon,patokɛse
184,saloon,o-dámpáṅ
184,salt,ṅkyéne
184,salt,táfódé
184,salt (basket),ṅkyempae
184,salt (to buy),bọ ṅky.
184,salt (the - has lost its savour),ṅky. no nté adem'
184,salt (he is dropping sweetly asleep),n'aniwa soa ṅky. = n'ani kum (kōm) na n'aniwam ayɛ no dedɛde
184,"salt (though he try his best to persuade me, I will not listen to him anymore)",obekā ṅkyene a mẹrentie no bio
184,salt (water),ṅkyene nsu
184,salt (water),brẹkesẹ
184,salt,hyẹ ṅkyene
184,salt (it is sufficiently),ṅkyene atem'
184,salt (excessively),ṅky. atwăm'
184,salt (excessively),ṅky. atwa ṅkwaṅ yi mu
184,salted,ṅkyene-ṅkyéne
184,saltish,ṅkyene-ṅkyéne
184,salty,ṅkyene-ṅkyéne
184,saltpetre,ọbo-so-ṅkyene
184,salutation,ṅkyia
184,salutation,akyẽmã
184,salutation,akyẽ
184,salutation,amo
184,salute,kyia
184,salute,Ak. dẅa
184,salute,mã akyẽ
184,salute,adẅo
184,salute,amo
184,salute,akwaba
184,salvation,ogye
184,salvation,ṅkwāgye
184,salve,ṅkū
184,salve,aduru a wọde sra
184,salve (v.),sra ṅkū
184,salve (v.),aduru
184,salve (v.),fọ(u) ṅṅo
184,same,onoara
184,same,ẹnoara
184,same,koro no ara
184,same (thing or person),bafua
184,sample,úfwẹso
184,sample,ẹsobi
184,sample (of prints),nsàsá(wa)
184,sanctification,ahòtẹe
184,sanctification,ntehō
184,sanctification,kroṅkroṅyẹ
184,sanctification (rite of),ahọḍwira
184,sanction,ẹsoduasi
184,sanction,ogyepene
184,sanction,mpeneso
184,sanction (v.),si..so dua
184,sanction (v.),gye..pene
184,sanction (v.),pene..so
184,sanction (empower),mmati
184,sand,ṅhwẽa
184,sand (bank),ṅhwẽaso
184,sand (flies),ntúmmoa
184,sand (stone),ṅhwẽa-ṅhwẽabo
184,sand (glass),ṅh.dọṅ
184,sandal,mpabọá
184,sandal,ntokota
184,sandal (of wood),ṅkurónnúá
184,sandal (maker),mpabọamfo
184,sane,di mũ
184,sane,..hō ye
184,sane,a-dẅene mu da họ
184,sanguine,ye hye(u)
184,sanguine,wọ ..hō anidaso
184,sap,emu nsu
184,sap,dua mu nsu
184,sash,asẹhmu dukū
184,sash,abọmú
184,sash,ṅ-kyekyeremu
184,satiation,ọmẽ
184,satiety,ọmẽ
184,satin,sirikyi
184,satin,sedāhọrọḍọ
184,satisfaction,anisọ
184,satisfaction,anikã
184,satisfaction,atida
184,satisfaction,ahomekã
184,satisfaction (jud.),mpata
184,satisfaction (jud.),bem
184,satisfaction (for adultery),ayefare
184,satisfaction (for adultery),ayefere
184,satisfaction (for adultery),akátó
184,satisfaction (he has taken satisf.-money from him),"wagye no ayefare or akátó, watọ no ka"
184,satisfied,mẽ
184,satisfied (fig.),(ẹ)sọ (n')ani
184,satisfied (fig.),(n')ani (a)gye
184,satisfied (fig.),(wa)pene
184,satisfy,mẽ
184,satisfy (pacify),pata
184,satisfy (please),sọ ani
184,satisfy (suffice),du
184,satisfy (suffice),du ano
184,satisfy (suffice),dọsọ
184,satisfy (an offended husband),tọ ka or ayefare
184,saturate,dọù
184,saturate,donnọù
184,saturate (phr.),dọù adehoro
184,Saturday,Méméneda
184,Saturday (male person born on),Kwame
184,Saturday (female),Am'má
185,sauce,sōs
185,sauce,srade
185,sauce,ṅkwaṅ
185,saucer,ntāase
185,savage,okwaemuni
185,savage,ohamuni
185,savage,nea n'asɛm ahamsɛm
185,savage,ompɔe
185,savage,nea n'ani yɛ hye
185,savage,nea ne tirim yɛ deṅ
185,savage,otirimodeṅfo
185,save,gye
185,save,yi
185,save,gye ṅkwã
185,save,kyɛe
185,save,kora (so)
185,save,nyã ṅkwã
185,save,gye
185,saving,ogye
185,saving,ṅkwãgye
185,saving,adesokyɛe
185,saving,dwetiribo
185,saviour,ogyéfo
185,saviour,agyeṅkwã
185,saw,twa
185,saw,pae
185,saw,de waṅ twa
185,saw,owaṅ
185,saw,sradā
185,saw,owaṅ
185,saw,sradā ano ntetetutuo
185,saw,mme-rehua
185,saw,sāsēsiefo
185,saw,sāset
185,sawer,nnuapaefo
185,say,se
185,say,kā
185,say,kyere
185,saying,ose
185,saying,asɛm
185,scab,ntutui
185,scald,ntutui
185,scall,ntutui
185,scurf,ntutui
185,scabbard,boha
185,scaffold,apa
185,scaffold,pata
185,scaffold,aseṅɛ-p
185,scald,woro
185,scald,wotere (hõ)
185,scale,bɔṅ
185,scale,hono
185,scale,nsɛnĩa kora
185,scale,antweri
185,scale,atrapoē
185,scale,nsɛnĩa
185,scalene,ahinasã afãṅkye-af
185,scandal,afɛresɛm
185,scandal,aniwude
185,scandal,ahohorade
185,scandalous,tantaṅ
185,scandalous,nea eyɛfere
185,scandalous,aniwu
185,scandalous,ahohora
185,scandalous,ohohorani
185,scar,etwã
185,scar,tirimkãm
185,scarce,ehõ yɛ nã
185,scarce,nnipa pa yɛ nã asase so
185,scarcity,oṅã
185,scarcity,ahuhuá
185,scarcity,oṅom
185,scarcity,aduaṅ
185,scarcity,osukoṅ
185,scarcity,nãṅkoṅ
185,scarcity,tākoṅ
185,scare,bɔ piru
185,scare,yi ahĩ
185,scare,yɛ hɛɛhɛɛ
185,scarf,koṅmu
185,scarf,aseumu dūkū
185,scarlet,damãnmã
185,scarlet,bɛredũm
185,scatter,bɔ.petɛ
185,scatter,bɔ.gu
185,scatter,fɛwete(mu)
185,scene,agorubea
185,scene,afwɛe
185,scene,kyerɛbea
185,scene,nea abɛtom'
185,scent,ehũã
185,scent,ohũãm
185,scent,pãmpãṅ
185,scent,bɔṅ
185,scent,yi hũã
185,scent,bɔṅ
185,scent,hũã
185,scent,hũãm
185,scent,fwɛ
185,scent,hũ
185,scent,tie
185,sceptre,ahempomá
185,scheme,afwɛsode
185,scholar,osũani
185,scholar,osũafo
185,scholar,ṅhõmanimfo
185,scholar,nimdefo
185,school,asũae
185,school,sũabea
185,school,asũafodaṅ
185,school,kyerɛkyerɛfo
185,school,oyɛnfo
185,school,asũafo-sofwɛfo
185,school,srafo
186,scissors,akape
186,scoff,goru hɔ̃
186,scoff,huro
186,scoff,bɔ bi ṅkyɛkyewa or ntwɔm
186,scold,yau
186,scold,yɛ
186,scold,kã or twi anim
186,scold,twitwã..anofɔ̃a
186,scold,bɔ..ahohora
186,scoop,sa
186,scoop,sau
186,scoop,sesa
186,scoop,pee
186,scoop,seṅ
186,scoop,sinseṅ mu
186,scope,tirimbɔ
186,scope,gyinae
186,scope,botae
186,scorch,hye
186,scorch,pirim
186,scorn,goru hɔ̃
186,scorn,huro
186,scorn,yi ahĩ
186,scorn,sopa
186,scorn,bɔ ahohora
186,scorpion,akekantwɛre
186,scour,twi
186,scour,pɔ..hɔ̃
186,scour,kwa(u)
186,scourge,mpire
186,scourge,abã
186,scourge,twɔm
186,scourge,kã (obi) mpire
186,scourge,mmã
186,scourge,twɔm
186,scrapbook,ṅhɔma a wɔkyerɛu sie mu nsɛmma
186,scrape,wɛre
186,scrape,wɛre
186,scrape,twɛre
186,scrape,twɛre-tw-
186,scrape,hũã
186,scrape,fũãne
186,scrape,pa (ṅhɔma) so
186,scrapings,ṅwura
186,scrapings,nsenseneɛ
186,scratch,wɛre
186,scratch,twɛre
186,scratch,ṅworaṅ
186,scratch,tĩ
186,scratch,tĩtĩ
186,scratch,hũane
186,scratch,etwã
186,scratch,atapé
186,scream,sũ (denneṅ)
186,scream,bɔ bɛnã
186,scream,bɔ abubũ
186,scream,bɔṅ
186,screw,mfɛwa
186,screw,kyerewá
186,screw,mfɛwakyimfo
186,screw,ṅkyerewaky
186,scribe,okyerɛufo
186,"Scriptures, Holy",Anyamesɛm ṅhɔma
186,scrotum,efwɛã
186,scrotum,fwɛawa
186,scrub,tuigɔ
186,scrub,akoa-fɔ̃
186,scrub,obofuro
186,scrub,de sapɔ twi
186,scrub,twi brb. ntwĩdeṅ
186,scuffle,kɔ̃ ntɔkwa
186,scuffle,mmãtɔkwa
186,scuffle,akasakása
186,scuffle,ntɔkwa
186,scuffle,mmãtɔkwa
186,scullery,ṅkúku (nè ṅkáka) daṅ
186,scum,ahuru
186,scum,adesé
186,scurf,ahũãnhũãṅ
186,scurf,kuru anim bɔ̃n or bɔ̃nã
186,sea,epo
186,sea,bosonopo
186,sea,su-krãmaṅ
186,sea,ponãm
186,sea,pom'mpatã
186,sea,opofoni
186,sea,a--fo
186,sea,hyeŋmuni
186,sea,mpoãno
186,sea,po so yare
186,sea,mpoano-kũro
186,sea,apowuru
186,sea,epo(mu) nsu
186,seal,nsoano
186,seal,ntimano
186,seal,sukrãmaṅ
186,seal,sɔ ano
186,seal,dagire
186,seam,bu ano
186,seam,pam
186,seam,anobu
186,seam,mmuano
186,seam,mpamɛ
186,seam,mpãpae
186,seam,kãm
186,seam,twã
186,seamstress,opamfo (bã)
186,sear,hye
186,sear,hyehye anim
186,sear,de dade hye aniani
186,sear,kisã
186,search,fwɛ mu
186,search,fwɛfwɛ-
186,search,pɛ
186,search,pɛpɛ
186,search,bore
186,search,tase nsɛm akyi
186,search,twɛ
186,search,hye brb. hɔ akɔtɔ́kɔ
186,searching,apɛpɛe
186,season,bere
186,season,ope
186,season,asusɔ
186,season,asusobere
186,season,adom
186,season,gu..mu ṅkyéne nè mákó
187,seat,agua
187,seat,adw̃a
187,seat,akoṅṅua
187,seat,a-bŭrogua
187,seat,(rough-) dufuá
187,seat,(footstool) mâṅó
187,seat,"(place to sit in, abode) trâbere"
187,seat,trâbeu
187,seat,de..trã ase
187,seat,mă..trã ase
187,second,nea odi ho
187,second,-otĩa or oto so abieṅ or mmiènú
187,second,nea okã ho
187,second,"-time, mprennu ni"
187,secret,ahintasem
187,secret,asisem
187,secret,"in-, kokoam"
187,secret,amúntum-àmúm
187,secret,"do s. th. in a- way, nam ase or ẅiaẅia nehõ ye brb"
187,secretary,okyerεufo
187,secretary,"-of state, omaṅsoafo"
187,secure,de brb.gyina..akyi
187,secure,pata brb. mã egyina
187,secure,(save) gye or yi..fi amane mu
187,security,a(ka)gyinam(di)
187,security,a(ka)baso(di)
187,security,(polit. safety) omaṅṅẅoe
187,security,"to stand -, gyina..akyi, di a(ka)gyinam, di a(ka)basó"
187,sediment,"(e.g. - of palmwine, nsãfufu ase potopoto no) epũ"
187,sediment,"-of earth-worms, asunsoṅ-púpú"
187,sedition,mansõ(tẅẽ)
187,sedition,atŭatee
187,sedition,osoretiá
187,seditionary,omansõ(tẅẽ)fo
187,seduce,gyigye
187,seduce,dãdã
187,seduce,tu(obi)asõ
187,seducer,(onipa) gyigyefo
187,seducer,odãdãfo
187,seduction,asótú
187,seduction,nnãdã
187,see,hũ
187,see,ani bo so
187,see,ani tua
187,see,"-alive, anikãṅ"
187,see,phr. yebehũ no anikãṅ
187,see,"-not well, ani so akata"
187,see,ani ase
187,seed,aba
187,seed,adua
187,seed,duaba
187,seed,(offspring) aséni
187,seed,aséfó
187,seed,-v. gu aba
187,seek,fẅefẅe
187,seek,pe
187,seek,(have in view or have bad intention against) ani sã
187,seek,(pursue) di akyiri
187,seek,"-quarrel, yi..kasa"
187,seek,yi..ano kasa = gye ano akasakása
187,seem,ye (ani so)
187,seem,phr. eye me or oye me se wada
187,seem,eye me se osu beto nne
187,seethe,nõ
187,seethe,huru
187,seize,so mu
187,seize,kyere
187,seize,kita
187,seize,kukuru
187,select,pau (mu)
187,select,yi
187,select,yiyi mu
187,select,sa
187,select,fa
187,self,aṅkasa
187,self,..ara
187,self,..hõ
187,self,"-deceit, ahõdãdã"
187,self,"-deception, ahõsisi"
187,self,"-defence, ahõpere"
187,self,ahõgye
187,self,"-denial, ahõakyipa"
187,self,"-love, ahõpe"
187,self,"-occupation, ahõsotoatoa"
187,self,"-pollution, ahõsee"
187,self,ṅẅehõ
187,selfish,"to be-, ye ahõpe"
187,selfish,amim
187,selfish,pe or do nehõ dodo
187,selfish,ye apeseṅkõnyã
187,selfish,"phr. you are-, wóyè a-pesewóṅkõnyã"
187,selfish,"he is-, oye ap.-neṅkõnyã"
187,sell,toṅ
187,sell,"-by public auction, toṅ..awuośoṅ"
187,sell,"-well, fi gŭa"
187,semicolon,osisaṅ
187,seminary,ayeṅfosŭae
187,seminary,okyerēsŭafi
187,seminary,asofodisŭafi
187,send,mãnã
187,send,soma
188,senior,opanyiṅ
188,sense,ṅkãte
188,sense,ṅkãtede
188,sense,ohũ
188,sense,ote
188,sense,adwene
188,sense,adwempa
188,sense,anitee
188,sense,nyansã
188,sense,ase
188,sense,asee
188,senseless,nea ṅkãtede abo no
188,senseless,adwene or nsusuhõ nni (no) mu
188,sentence,asentia
188,sentence,ose
188,sentence,okasafua
188,sentence,ateṅ
188,sentence,nteṅ
188,sentence,atemmu
188,sentence,sem
188,sentence,ntéṅkyé
188,sentiment,nsusui
188,sentiment,adwene
188,sentinel,oẇemfo
188,sentinel,osrafo
188,separate,pae mu
188,separate,tëu (tete) mu
188,separate,bae
188,separate,guae
188,separate,tẅa mu
188,separate,tẅa kahire mu
188,separate,yẹ aka
188,separation,ntetemu
188,separation,kahirimtẅa
188,separation,akayo
188,sepulchre,oda
188,sepulchre,odamõa
188,serene,to be
188,serene,atëu or ate
188,sergeant,sadšen
188,sergeant,okasagyefo panyin
188,serious,asem a ehõ or akyiri ye deṅ or sõ
188,serious,nea akyirikwaṅ ware
188,sermon,aseṅkã
188,serpent,oẇo
188,serpent,otẅeasee
188,serpent,opanténe
188,serpent,enini
188,serpent,ebòre or oṅãṅkã
188,serpent,akitaosũã
188,serpent,oṗràmiri
188,serpent,okyérebeṅ
188,serpent,ahabàmmóno
188,serpent,ahurutoá
188,serpent,asónawọ
188,serpent,bamiawu
188,serpent,atirenú
188,serpentine,kontoṅkotoṅ
188,serpentine,kontoṅ
188,serpentine,kõntoṅ
188,servant,osomfo
188,servant,abofra
188,servant,obõni
188,servant,gyaaseni
188,servant,abãwa
188,servant,ofinipa
188,servant,ofienipa
188,serve,sõm
188,serve,sore
188,serve,di abõ
188,serve,di pã
188,service,osõm
188,service,dẅuma
188,service,asore
188,service,onyamesom
188,service,anadẅofãsore
188,service,aṅẅummesore
188,service,anopasore
188,servility,akotokóto
188,servility,anisosom
188,servitude,akoaye
188,servitude,afãṅã
188,servitude,onyã
188,session,asetrã
188,session,gẅabó
188,session,ṅhyiam
188,session,sennida
188,session,asenni
188,session,atemmufo atrã ase
188,set,de si
188,set,tã
188,set,to
188,set,trã
188,set,tim
188,set,teu
188,set,hye
188,set,kã toa
188,set,sum or sua afiri
188,set,oẇia to
188,set,tã
188,set,tã wo bo
188,set,de si ho
188,set,tã ho
188,set,trã ase
188,set,hye ṅhõmam
188,set,yi adi
188,set,kyere
188,set,kamfo
189,set off,si kwaṅ so
189,set off,tu kwaṅ
189,set off on commercial journey,tu abatakwaṅ
189,setting of sun,oẅiatobere
189,set a time,hye or to (no) da
189,settle,trã ase
189,settle,siesie
189,settle,sese(u)
189,settle,pata
189,settle a palaver,di aseṅ
189,settle a case,bu nteṅ
189,settle a case,bua aseṅ
189,settle a case,si (aseṅ) gyinae
189,settle,or asase
189,settlement,trãbea
189,settlement,atutrãfo kῠro
189,settler,otubrafo
189,settler,otutrãfo
189,seven,asoṅ
189,seven,nsoṅ
189,seventeen,dúnsóṅ
189,seventy,aduosóṅ
189,seven hundred,ahánsóṅ
189,seven thousand,mpémnsóṅ
189,sever,te
189,sever,tëu
189,sever,te..mu
189,sever,tẅa
189,several,horo
189,several,Ky. hodoo
189,severe,deṅ
189,severe,denneṅ
189,sew,pam (ade)
189,sew,pam or bu atade
189,sewingmachine,adepam afiri
189,shabby,konnúroku
189,shabby,brb. fõ
189,shabby,nea atete
189,shabby,adansa
189,shackle,kyekyere
189,shackle,to mpokyere
189,shade,oṅwini
189,shade,foṅwini
189,shade tree,gyedua
189,shadow,sunsumã
189,shadow,sunsum
189,shadowy,ṅwini
189,shadowy,kusū
189,shady,ṅwini
189,shady,kusū
189,to be shadowy,mã oṅwini
189,to be shadowy,yẹ kusū
189,shaft,agyaṅ
189,shaft handle,asói
189,shaft handle,soduro
189,shaft handle,sokum
189,shaft passage into a mine,ṅkŏrŏṅumu-afae
189,shake,woso
189,shake,poso
189,shake,pusu
189,shake,popo
189,shake him,hiṅhim
189,shake,hõ sau
189,shake to and fro,dėṅkyédėṅkyé
189,shake to and fro,hamaṅkā him d.
189,shake hands,kyia
189,shake hands,Ak. dẅa (nsam)
189,shale,dua hõ hono or abŏṅ
189,shale,abŏnã (biara)
189,shale,hῠãṅ
189,shale,fẅäne
189,shall,sẹ sẹ..
189,shall,hõ
189,sham,sisi
189,sham,dādā
189,sham,di kusum
189,sham,goru
189,shambles,nămgῠa
189,shame,aniwu
189,shame,animguase
189,shame,fẹre
189,shame,anitõ
189,shame,ahohora
189,for shame!,kosẹ!
189,shame,hye or kum aniwu
189,shame,gu ..anim ase
189,he is ashamed,n'ani awu
189,he is ashamed,n'anim agu ase
189,he is ashamed,n'anim a-sĩãm
189,he is ashamed,oferé
189,shamefulness,aniwudeyẹ
189,shameless,nea n'ani ṅwu ade
189,shameless,oṃfere (ade)
189,shameless person,odapãfo
189,shameless person,oniwufo
189,shape,su
189,shape,baṅ
189,shape,dua
189,shard,kyemfere
189,share,kyẹ
189,share,kyekyẹ (mu)
189,share,kyefã
189,share,ṅkyẹmu
189,shark (young one),tẅafóròbi
189,shark (young one),fῠrefῠre
189,shark (full grown),obódede
189,shark (full grown),ésọ
189,sharp,nnam
189,sharp,nnamnam
189,sharp,deṅ
189,sharp,fẹafẹã
189,sharp shooter,nea ue nsa tẹẹ
189,to be sharp,hyehye
189,to be sharp,ano yẹ nam
189,to be sharp-eyed,yẹ oniferefo
189,to be sharp-sighted,yẹ oniferefo
189,sharpen,se(u) ano
189,sharpen,bọ ano
189,sharpness,nnam
189,sharpness,-yẹ
190,shatter,bo
190,shatter,bobo
190,shave,yi
190,shave,yiyi ṅhwĩ ano
190,shavings,nsenseneɛ
190,shawl,ṅṅuguso
190,shawl,ṅkatakoṅmu
190,she,ono
190,she,o
190,she,obea
190,she,obā
190,she,obere
190,shea-butter,ṅkũ
190,shea-tree,krãṅkũ
190,sheaf,efĩ
190,sheaf,afĩafĩ
190,shear,twitwa
190,shear,hũ
190,shear,sesere
190,sheath,boha
190,shed,osaṅ
190,shed,apa
190,shed,patá
190,shed,osésé
190,shed,asesewá
190,shed,fwie
190,shed,gu
190,shed,kã gu
190,shed,petẽ
190,sheep,oguaṅ
190,sheep,ṅ
190,sheep,oguanteṅ
190,sheep,odwane
190,sheet,ntama
190,sheet,gyawurusí
190,sheet,krãtã
